ID,     Lat,     Lon,     Alt,     Velocity,     Yaw,     Pitch
1,78.135719,196.291489,447.922211,19.806408,308.804199,7.479626,
2,90.278877,707.421021,346.803223,15.643815,45.203304,13.984180,
3,990.608765,313.726105,469.039856,12.124799,183.990402,-14.766030,
4,838.994202,427.733368,127.604263,11.877657,166.976456,2.648651,
5,490.833130,486.673431,250.803833,17.281481,11.362729,19.419079,
6,545.356323,195.417862,103.398033,12.206020,41.855270,-14.869094,
7,987.751892,627.834229,338.458191,10.332227,206.535721,-3.796890,
8,989.515991,989.350342,118.610825,14.757434,145.336853,-7.027296,
9,81.092049,336.152649,176.782166,14.045742,357.537292,-19.403938,
10,695.677551,512.053040,262.063721,11.849723,25.489920,11.195461,
11,342.071777,563.926636,488.372192,15.426216,233.288223,10.203510,
12,79.196655,589.422424,496.896576,17.465157,71.447189,-14.471093,
13,898.295959,829.188843,430.378662,18.552391,321.243988,-6.901930,
14,656.855591,395.294861,155.214081,22.416458,171.170883,-13.851176,
15,477.871979,725.237793,237.422958,21.479004,223.834656,2.414375,
16,118.489746,650.904602,291.943237,17.736483,171.010330,13.464184,
17,409.535370,601.916565,328.287079,12.185453,217.166077,-0.978813,
18,291.590332,844.779419,436.183716,15.561683,351.850403,10.227612,
19,577.655579,705.053955,415.987671,18.509029,149.106216,-1.985167,
20,482.457581,902.779907,186.691208,14.688246,46.650139,16.261440,
21,826.414673,64.512978,292.754944,23.320713,9.245049,5.437174,
22,173.852432,470.440887,344.427856,15.818314,216.820831,-11.030559,
23,195.759888,760.856079,144.638718,11.861868,138.942383,1.133768,
24,328.305298,955.388306,356.111755,17.555525,274.129303,-13.249803,
25,768.414734,233.444199,285.015991,23.536818,119.166504,5.061096,
26,674.305664,885.447693,287.249725,20.983654,49.854191,13.872803,
27,907.059631,559.379395,475.783539,19.810741,123.759445,-14.947727,
28,179.594391,156.730591,121.242836,23.505056,336.374298,-3.775320,
29,57.597153,567.288208,122.325241,11.427429,104.989159,-17.985405,
30,590.119141,793.008728,280.504761,19.384279,110.867874,11.210611,
31,321.879517,281.259094,400.898560,23.408850,93.380623,18.245399,
32,230.887863,112.962730,400.742737,16.373886,186.363739,-6.317684,
33,555.200745,377.173950,151.593903,21.547470,95.498123,-16.545683,
34,12.453815,652.400330,492.568909,15.783642,344.432343,-16.489552,
35,53.043472,686.803284,399.349670,21.224562,320.104126,15.335960,
36,377.934143,182.608307,106.346001,23.522856,136.972153,-2.467379,
37,269.783661,210.872635,449.259888,17.528105,71.978012,11.488665,
38,211.683151,212.434326,167.675079,20.647961,30.091314,3.652842,
39,469.187500,922.126465,420.147705,11.692805,103.019493,-15.967621,
40,101.479599,187.392609,418.720215,14.504543,297.282623,5.232752,
41,993.342163,934.156494,237.588013,12.043339,355.234924,-2.319752,
42,282.567566,660.540833,318.568420,20.801895,1.254445,10.577152,
43,503.932129,927.393738,303.329651,17.789755,258.826324,17.551319,
44,746.458069,817.297607,402.502014,11.852646,43.779247,3.407223,
45,853.078857,673.703735,192.978027,10.139971,61.390957,11.662025,
46,60.098240,184.605560,177.134735,16.445435,172.959290,4.468004,
47,553.291382,566.800110,359.216034,15.021437,121.686623,5.048239,
48,562.658142,359.137299,318.368622,16.314259,356.297211,14.689568,
49,361.474243,835.304688,322.495270,11.767574,247.661057,18.654552,
50,831.879944,943.907166,461.696350,10.803943,93.558250,9.197046,
1,78.332619,196.046631,447.963470,19.435436,310.919128,8.960032,
2,90.450012,707.593384,346.863708,14.781568,47.104355,15.099483,
3,990.421631,313.713043,468.990417,11.226863,181.627991,-14.590535,
4,838.809265,427.776154,127.613045,11.730473,167.277267,1.265685,
5,491.088806,486.724823,250.895767,18.095200,10.651079,18.448021,
6,545.496887,195.543808,103.347916,12.692351,42.664810,-14.030697,
7,987.604309,627.760559,338.447235,10.000000,209.276871,-2.431858,
8,989.323242,989.483643,118.581940,14.953203,143.298233,-8.345160,
9,81.303818,336.143555,176.707504,13.225770,358.781555,-19.381678,
10,695.845459,512.133057,262.100525,12.786355,27.093121,11.038559,
11,341.926575,563.731873,488.415924,14.648874,232.419052,9.404208,
12,79.282745,589.678955,496.826752,18.326164,72.994354,-14.580632,
13,898.525757,829.004395,430.342987,18.424110,323.852814,-6.014526,
14,656.511475,395.348297,155.128220,23.369287,173.247818,-13.943694,
15,477.624298,725.000000,237.437439,21.538103,223.994034,1.260735,
16,118.217155,650.947754,292.009308,18.431868,170.979568,14.695164,
17,409.380035,601.798767,328.283752,11.188339,215.867828,-0.540277,
18,291.832886,844.744690,436.227936,16.119047,349.071472,11.371460,
19,577.401611,705.205933,415.977417,18.474224,146.579651,-0.953093,
20,482.612457,902.943970,186.757019,13.960060,48.577644,16.452185,
21,826.781311,64.572655,292.790314,22.414911,10.416115,5.436866,
22,173.653564,470.291992,344.379425,16.391163,217.644363,-11.052130,
23,195.616806,760.980713,144.642471,12.053838,141.518021,1.491542,
24,328.324982,955.115601,356.047363,16.739372,273.950836,-14.117846,
25,768.231934,233.771759,285.049225,22.692642,117.846756,5.392002,
26,674.515808,885.696838,287.330231,21.967697,51.482124,13.040124,
27,906.889465,559.633972,475.701782,20.092186,122.828979,-14.959312,
28,179.938202,156.580200,121.218071,23.770546,338.853668,-4.085413,
29,57.552174,567.456177,122.268784,11.333715,102.241714,-18.752993,
30,590.010742,793.293030,280.565063,20.315420,108.506409,9.839139,
31,321.858551,281.614197,401.015839,22.596981,93.367165,17.576735,
32,230.629074,112.933868,400.713898,17.288483,187.361374,-5.621948,
33,555.169067,377.502899,151.495728,21.306271,97.717155,-15.449224,
34,12.687082,652.335327,492.497223,15.256374,343.110565,-17.819641,
35,53.294735,686.593201,399.439484,21.159954,321.108826,16.072929,
36,377.659271,182.864883,106.329796,23.885798,138.435837,-0.973248,
37,269.868683,211.133987,449.315735,16.603762,71.396584,11.343450,
38,211.968414,212.599625,167.696121,19.733913,29.281487,2.387997,
39,469.146973,922.301697,420.096252,12.619380,104.074158,-15.623425,
40,101.585533,187.187210,418.741394,15.200434,297.257385,4.132012,
41,993.534058,934.140503,237.580215,12.590459,355.095459,-2.876570,
42,282.894653,660.547974,318.629517,20.216314,1.919454,10.505172,
43,503.879547,927.127502,303.415497,18.346291,257.410248,16.159271,
44,746.594727,817.428589,402.513275,11.822950,41.410000,3.348688,
45,853.154968,673.843201,193.010818,10.000000,62.359138,11.324839,
46,59.837891,184.637711,177.155228,17.438717,173.177628,5.649184,
47,553.165649,567.003845,359.237183,15.919775,123.918900,4.794161,
48,562.910095,359.121002,318.434814,16.999290,357.486786,14.417224,
49,361.406433,835.139709,322.555481,11.368536,248.654114,19.955858,
50,831.869324,944.077454,461.723969,11.010201,91.601501,8.278504,
1,78.533813,195.814514,448.011902,19.165865,313.681091,7.510460,
2,90.605438,707.760681,346.925323,14.619062,45.305107,14.967350,
3,990.247864,313.708099,468.945160,10.953146,179.399704,-15.823790,
4,838.626221,427.817474,127.617188,10.781959,168.035431,-0.151008,
5,491.358734,486.775574,250.987381,17.709009,13.551148,18.642477,
6,545.641785,195.677322,103.298683,13.254244,41.053570,-13.564314,
7,987.464844,627.682373,338.440460,10.003867,207.496506,-3.885487,
8,989.133423,989.625122,118.547218,15.839674,144.776688,-7.942144,
9,81.503395,336.139313,176.637283,13.724383,359.699738,-19.626196,
10,696.024231,512.224487,262.139709,12.530481,27.014845,10.374623,
11,341.785553,563.548645,488.454224,13.720266,233.284225,9.015077,
12,79.365738,589.950317,496.752930,17.517841,73.208885,-13.375531,
13,898.762512,828.831482,430.312103,18.992369,326.746857,-5.003339,
14,656.151123,395.390961,155.038116,23.104118,174.851913,-13.863808,
15,477.376434,724.760681,237.445023,20.879780,221.754791,2.453514,
16,117.935417,650.992493,292.084106,17.452402,171.688782,15.874706,
17,409.234985,601.693909,328.282074,11.724863,214.948425,-1.998047,
18,292.081146,844.696777,436.278778,17.060806,346.720032,11.476462,
19,577.154907,705.368713,415.972504,19.203314,149.123657,-1.490382,
20,482.754181,903.104614,186.820282,13.939993,49.893238,16.990614,
21,827.132446,64.637207,292.824280,21.913532,10.676748,4.926439,
22,173.449753,470.134796,344.329163,16.746925,216.462708,-10.654997,
23,195.465881,761.100708,144.647491,12.645796,140.782318,2.279265,
24,328.342865,954.856506,355.982025,16.466610,275.644501,-13.699264,
25,768.063110,234.091370,285.083344,22.784704,118.656029,6.180131,
26,674.729065,885.964722,287.409546,21.878517,52.338638,13.316605,
27,906.721069,559.894958,475.618805,19.160679,124.912796,-14.990840,
28,180.292023,156.443344,121.190971,24.538971,336.517334,-4.444835,
29,57.515766,567.623962,122.210487,10.777509,104.800934,-19.017569,
30,589.909058,793.596741,280.620605,21.156092,106.297935,11.038581,
31,321.838318,281.958282,401.125031,22.369516,90.467545,18.772697,
32,230.356064,112.898598,400.686798,18.111275,186.022003,-4.660130,
33,555.124939,377.828491,151.404922,20.308681,96.314148,-16.831409,
34,12.909450,652.267822,492.422516,15.990101,344.804016,-16.938717,
35,53.547947,686.388977,399.533203,21.842627,321.260529,17.230457,
36,377.373352,183.118408,106.323303,24.236401,141.012222,-0.449671,
37,269.951782,211.380844,449.367981,16.684795,72.865448,10.689984,
38,212.243576,212.753922,167.709274,19.110947,26.848757,2.730797,
39,469.099701,922.490295,420.041870,11.804913,106.626411,-14.654043,
40,101.696632,186.971573,418.758911,14.222151,300.245667,3.534189,
41,993.734497,934.123291,237.570099,12.599618,354.123383,-3.738033,
42,283.212524,660.558655,318.688477,20.324728,2.896028,11.042810,
43,503.818085,926.852356,303.497192,17.930111,257.251556,15.235275,
44,746.736389,817.553528,402.524323,12.017683,42.398697,2.835241,
45,853.227722,673.982178,193.042236,10.000000,64.084358,10.830020,
46,59.562191,184.670700,177.182693,18.180420,174.885651,6.554659,
47,553.023987,567.214478,359.258484,15.475687,124.433151,6.181339,
48,563.173279,359.109436,318.502533,16.318645,359.357788,14.353151,
49,361.344208,834.980469,322.617554,11.343925,247.154404,20.248917,
50,831.864441,944.251709,461.749329,10.747436,93.028152,8.842079,
1,78.743782,195.594650,448.051971,18.699646,314.516510,7.393821,
2,90.764366,707.921326,346.985748,15.156752,42.674328,15.756989,
3,990.079285,313.709869,468.897369,11.613246,179.366119,-17.131903,
4,838.457458,427.853241,127.616730,11.634404,170.114258,0.557579,
5,491.619751,486.838470,251.077957,17.061810,11.752897,17.604679,
6,545.797241,195.812714,103.248947,13.088443,39.933380,-14.263164,
7,987.323181,627.608643,338.429626,10.907042,210.430542,-4.777737,
8,988.928345,989.769897,118.512199,16.335230,147.285324,-7.701432,
9,81.710228,336.138214,176.563522,13.785492,359.257660,-18.354921,
10,696.199951,512.314087,262.175812,12.878751,26.522547,10.232026,
11,341.655945,563.374817,488.488617,14.659434,232.713028,9.371565,
12,79.444511,590.211365,496.688080,18.284309,75.026894,-12.655912,
13,899.015686,828.665466,430.285614,17.996525,328.807312,-6.257023,
14,655.793701,395.423157,154.949539,22.866533,175.104248,-14.134077,
15,477.127441,724.538391,237.459320,21.109329,224.207520,3.678875,
16,117.669647,651.031311,292.160492,16.855627,173.143753,15.587657,
17,409.081299,601.586487,328.275543,12.477886,214.688904,-2.149592,
18,292.341522,844.635315,436.333099,17.314489,349.447144,10.658657,
19,576.891296,705.526367,415.964508,19.792854,151.388168,-2.031164,
20,482.891602,903.267761,186.885452,14.713852,51.779293,15.834213,
21,827.475708,64.701927,292.854401,21.026081,10.984974,6.187057,
22,173.237976,469.978302,344.279633,17.695915,217.529907,-10.447449,
23,195.309250,761.228516,144.655533,12.123816,139.898987,2.705236,
24,328.368042,954.601807,355.919617,16.295231,276.407928,-12.354390,
