ID,     Lat,     Lon,     Alt,     Velocity,     Yaw,     Pitch
1,518.908997,884.837341,220.487885,14.326567,124.565994,-13.503340,
2,188.719070,635.840698,419.707001,19.618464,275.900909,-3.204865,
3,599.597900,502.609863,446.816132,18.425320,296.310883,0.432322,
4,233.600616,633.119385,427.388153,23.391750,169.572525,10.791298,
5,440.392242,692.713867,315.421844,14.527089,58.582512,18.135307,
6,240.330566,421.454102,303.070312,17.315044,15.538739,-19.025505,
7,500.966797,169.065750,422.811798,22.658852,142.093231,4.414917,
8,907.081238,403.517120,116.398949,16.180916,36.401550,5.487297,
9,55.681969,383.585358,467.501678,24.789492,259.592377,-2.287647,
10,378.891632,650.764343,344.219604,20.751568,125.587921,3.746429,
11,673.508972,903.706604,310.221985,14.230591,101.108887,-11.396814,
12,307.497620,95.641602,449.862610,13.082851,18.343657,19.827045,
13,252.282776,264.112976,148.975128,14.166830,317.941467,4.473001,
14,658.297485,814.818909,103.037498,16.965858,235.342102,18.412479,
15,778.079102,168.443115,129.645264,18.795185,342.489990,11.842878,
16,925.909119,256.321014,447.310913,23.396770,76.432236,16.448227,
17,355.435059,862.834778,345.683716,11.038693,122.572937,9.588261,
18,427.255280,576.428040,494.294128,10.532418,326.247772,1.688637,
19,735.649414,955.860779,432.635864,11.291218,125.902260,5.219936,
20,809.085693,227.675552,491.023438,18.575706,58.179569,-6.972727,
21,635.662170,385.358398,121.288162,16.299444,56.752174,19.555958,
22,274.884338,858.582031,158.455353,16.069628,17.787209,-10.060064,
23,230.281860,408.776917,136.794067,23.798639,232.856186,8.892624,
24,336.600220,965.773621,209.131378,12.756465,81.901329,11.576422,
25,318.920898,354.198242,492.600098,12.441793,137.297592,10.520432,
26,710.498718,70.296021,172.118927,16.146492,298.271301,14.575161,
27,565.054993,56.138908,101.154236,20.867012,70.567307,-10.593186,
28,724.593872,225.880493,420.859894,15.357357,107.988785,-2.717422,
29,399.022095,846.827820,404.259247,12.556763,148.923233,19.370968,
30,499.862396,151.429047,248.015289,23.533895,131.008804,-15.634049,
31,122.094604,421.208008,387.930695,15.137754,0.318987,10.486439,
32,563.888184,511.654205,389.703857,22.591669,40.798206,0.839546,
33,727.699646,8.776779,308.065155,18.340355,300.752075,-16.048565,
34,70.917175,648.104858,149.604462,20.748791,332.295288,-9.104021,
35,493.124817,5.289147,277.796509,12.731810,208.133759,13.231388,
36,204.143768,667.567627,215.360168,10.296606,287.439819,-9.991673,
37,535.640503,773.736450,212.962891,10.568197,231.066895,5.288261,
38,470.424133,801.871643,304.239014,20.099720,342.217438,-5.319314,
39,171.146423,16.390938,449.368561,16.256594,214.702255,15.950867,
40,972.260742,910.002258,436.428406,18.954786,6.699591,9.385334,
41,513.898315,162.941818,265.652435,12.975355,354.139771,-9.642193,
42,934.864197,125.630569,219.926620,13.497496,192.140564,-3.625263,
43,355.207611,603.356567,227.898514,24.958492,161.197174,-15.172100,
44,735.045715,73.908806,155.352280,23.412064,206.606415,7.400635,
45,478.226471,407.330353,228.494629,20.820015,275.556885,13.992825,
46,910.868835,585.738892,351.851318,20.562435,141.628204,16.946453,
47,519.668274,198.587585,369.316559,22.213070,10.298892,2.969656,
48,888.184387,45.914345,162.306900,14.982404,125.206947,16.560879,
49,815.000183,714.418762,489.541992,21.431408,117.864685,0.693312,
50,992.903320,220.271301,146.720428,16.125103,149.841217,3.310928,
1,518.782532,885.020874,220.434357,15.250547,124.035950,-12.841421,
2,188.751297,635.528931,419.689453,19.841904,274.688385,-4.445828,
3,599.728577,502.345612,446.818359,19.285740,297.889771,-0.207669,
4,233.239044,633.185913,427.458221,22.530287,170.608307,9.734406,
5,440.507385,692.902344,315.494202,13.699476,55.650520,17.855904,
6,240.582901,421.524261,302.980011,16.525568,17.408569,-18.242153,
7,500.681610,169.287827,422.839691,22.066011,139.756653,4.252508,
8,907.288635,403.670044,116.423706,16.956785,37.808716,5.995356,
9,55.610374,383.195557,467.485840,24.696457,261.220032,-1.745131,
10,378.698822,651.033752,344.241302,20.173124,122.871559,3.117622,
11,673.465942,903.925598,310.177002,13.400587,98.642273,-12.354484,
12,307.684540,95.703575,449.933624,13.950676,16.735901,19.242538,
13,252.450562,263.961609,148.992813,13.510572,319.556091,5.706978,
14,658.151001,814.607056,103.123238,16.075855,234.705566,18.153063,
15,778.359802,168.354568,129.706985,18.301155,343.526276,10.792990,
16,925.993347,256.670013,447.416901,23.295366,73.635231,15.997218,
17,355.341309,862.981506,345.713135,10.659997,124.162109,10.463095,
18,427.395325,576.334473,494.299103,10.093257,326.082886,2.443454,
19,735.543884,956.006531,432.652313,11.138671,126.445602,5.359095,
20,809.241272,227.926224,490.987366,18.913698,60.203396,-7.366742,
21,635.796875,385.563904,121.375458,15.868607,55.094597,18.183117,
22,275.125397,858.659363,158.410446,16.409397,14.835312,-9.942003,
23,230.054703,408.477051,136.852936,22.881174,231.354660,8.454657,
24,336.628387,965.971558,209.172333,12.103045,81.433014,11.408180,
25,318.777069,354.330994,492.636444,12.225702,137.047928,9.128736,
26,710.617126,70.075813,172.183945,15.627181,296.602386,13.099317,
27,565.164185,56.448395,101.092857,20.051399,70.429092,-11.423148,
28,724.518066,226.113937,420.848236,15.220231,108.305489,-3.584088,
29,398.859772,846.925659,404.325897,11.859140,151.268677,18.835749,
30,499.624451,151.702682,247.913818,24.170208,131.193787,-16.675537,
31,122.332756,421.209320,387.974762,15.541695,-0.282826,10.205405,
32,564.161804,511.890350,389.709167,23.053646,41.638149,1.152955,
33,727.843872,8.534424,307.984039,19.112686,303.169189,-17.548008,
34,71.207390,647.952454,149.551926,20.590567,334.658295,-7.649618,
35,492.949951,5.195642,277.843140,13.433266,205.847595,14.359127,
36,204.192398,667.412842,215.331589,10.030511,288.960175,-9.443350,
37,535.534668,773.605469,212.978470,10.623274,232.143158,3.817888,
38,470.729034,801.773865,304.209198,20.711266,339.771271,-3.916880,
39,170.940811,16.248558,449.440033,16.238903,217.332733,15.495496,
40,972.557922,910.037170,436.477875,19.759298,7.956248,10.352795,
41,514.101929,162.920914,265.617676,13.623598,353.318817,-8.351778,
42,934.653503,125.585243,219.912964,12.981134,194.502869,-2.220199,
43,354.842773,603.480774,227.794006,25.239075,158.354111,-13.690906,
44,734.713562,73.742439,155.400528,23.632069,206.247284,6.034695,
45,478.257782,407.008636,228.575180,21.255995,274.334930,13.789333,
46,910.622070,585.934265,351.947205,21.282587,144.321899,15.496585,
47,520.017517,198.651047,369.334961,23.008165,10.598696,2.357808,
48,888.051941,46.102089,162.375229,14.608772,124.991577,15.271676,
49,814.839905,714.721863,489.546143,21.517937,118.398979,0.178310,
50,992.680603,220.400711,146.735336,16.844725,149.959381,2.672598,
1,518.649353,885.218018,220.380127,15.266873,124.083481,-12.932996,
